"employee_number","joblevel","jobstatus","datehire","paymode","history","client_code","department_code","basic_rate","date_jobstatus","time_updated","position_id","position_level"
"employee734","REGULAR","1","2011-10-01","2",True,"MNL-PSD","MNL-PSD","23320","2011-10-01","2016-11-11 15:30:39",105,4
"employee88","REGULAR","1","2011-11-11","2",True,"MNL-PSD","MNL-PSD","12546.07","2011-11-11","2016-11-11 15:30:39",100,4
"employee180","REGULAR","1","2011-10-01","2",True,"MNL-PSD","MNL-PSD","41040","2011-10-01","2016-11-11 15:30:39",98,18
"employee2311","PROBATIONARY","1","2018-06-16","2",True,"CEB-PSD","CEB-PSD","10521.66","2018-06-16","2018-09-06 10:10:54",100,4
"employee454","REGULAR","2","2013-05-25","2",True,"MNL-CSD","MNL-CRG","12","2015-11-02","2016-09-29 11:51:56",94,4
"employee134","REGULAR","1","2011-10-15","2",True,"MNL-PSD","MNL-PSD","37800","2011-10-15","2016-11-11 15:30:39",109,3
"employee1472","REGULAR","1","2012-01-03","2",True,"MNL-PSD","MNL-PSD","24000","2012-01-03","2016-11-11 15:30:39",146,10
"employee779","REGULAR","1","2011-11-19","2",True,"MNL-PSD","MNL-PSD","21200","2011-11-19","2016-11-11 15:30:39",105,4
"employee2480","REGULAR","1","2011-10-01","2",True,"MNL-PSD","MNL-PSD","41040","2011-10-01","2016-11-11 15:30:39",98,18
"employee3036","REGULAR","1","2012-01-03","2",True,"MNL-PSD","MNL-PSD","21200","2012-01-03","2016-11-11 15:30:40",105,4
"employee173","REGULAR","1","2011-10-25","2",True,"MNL-PSD","MNL-PSD","15000","2011-10-25","2016-11-11 15:30:40",101,4
"employee746","REGULAR","1","2012-06-20","2",True,"MNL-PSD","MNL-PSD","21600","2012-06-20","2016-11-11 15:30:40",171,4
"employee806","REGULAR","1","2013-10-12","2",True,"MNL-PSD","MNL-PSD","18020","2013-10-12","2016-11-11 15:30:40",104,4
"employee776","REGULAR","1","2011-10-01","2",True,"MNL-PSD","MNL-PSD","30240","2011-10-01","2016-11-11 15:30:40",146,10
"employee426","REGULAR","1","2011-10-01","2",True,"MNL-PSD","MNL-PSD","26500","2011-10-01","2016-11-11 15:30:40",146,10
"employee1475","REGULAR","1","2011-10-28","2",True,"MNL-PSD","MNL-PSD","16960","2011-10-28","2016-11-11 15:30:40",106,4
"employee182","REGULAR","1","2011-10-27","2",True,"MNL-PSD","MNL-PSD","12546.07","2011-10-27","2016-11-11 15:30:40",100,4
"employee1079","REGULAR","1","2011-01-01","2",True,"SKPI-FM","FM","28080","2011-10-01","2016-12-21 15:00:33",27,16
"employee668","REGULAR","1","2011-09-29","2",True,"MNL-CSD","EQUIPMENT","23231.75","2011-09-29","2017-11-15 10:45:44",89,4
"employee799","REGULAR","1","2016-03-07","2",True,"MNL-PSD","MNL-PSD","51000","2016-03-07","2016-11-11 15:30:40",109,18
"employee917","REGULAR","1","2011-10-21","2",True,"MNL-RMP","MNL-RMP","18400","2011-10-21","2016-11-11 15:30:41",124,4
"employee919","REGULAR","1","2011-12-30","2",True,"MNL-RMP","MNL-RMP","24840","2011-12-30","2016-11-11 15:30:41",125,4
"employee3202","PROBATIONARY","1","2016-09-02","2",True,"MNL-RMP","MNL-RMP","12977.54","2016-09-02","2016-11-11 15:30:41",123,4
"employee3042","REGULAR","1","2011-11-21","2",True,"MNL-RMP","MNL-RMP","24840","2011-11-21","2016-11-11 15:30:41",125,4
"employee858","REGULAR","1","2016-01-06","2",True,"MNL-RMP","MNL-RMP","12977.54","2016-01-06","2016-11-11 15:30:41",123,4
"employee665","REGULAR","1","2012-07-02","2",True,"MNL-CSD","DOMESTIC","12546.07","2012-07-02","2016-12-27 10:50:53",94,4
"employee1852","REGULAR","1","2011-10-01","2",True,"MNL-RMP","MNL-RMP","26500","2011-10-01","2016-11-11 15:30:41",152,10
"employee875","REGULAR","1","2011-10-08","2",True,"MNL-RMP","MNL-RMP","15000","2011-10-08","2016-11-11 15:30:41",124,4
"employee921","REGULAR","1","2012-01-16","2",True,"MNL-RMP","MNL-RMP","13462.67","2012-01-16","2016-11-11 15:30:41",123,4
"employee947","REGULAR","1","2016-01-06","2",True,"MNL-RMP","MNL-RMP","12977.54","2016-01-06","2016-11-11 15:30:42",123,4
"employee1776","REGULAR","1","2011-10-01","2",True,"MNL-CSD","EQUIPMENT","16960","2011-10-01","2016-11-11 15:30:33",168,4
"employee852","REGULAR","1","2011-10-06","2",True,"MNL-RMP","MNL-RMP","14047.7","2011-10-06","2016-11-11 15:30:42",123,4
"employee1776","REGULAR","1","2011-10-01","2",True,"MNL-CSD","EQUIPMENT","16960","2011-10-01","2016-12-27 10:54:02",90,4
"employee874","REGULAR","1","2011-10-01","2",True,"MNL-RMP","MNL-RMP","26500","2011-10-01","2016-11-11 15:30:42",152,10
"employee2030","REGULAR","1","2011-11-16","2",True,"MNL-RMP","MNL-RMP","29680","2011-11-16","2016-11-11 15:30:42",152,10
"employee3194","REGULAR","1","2011-10-20","2",True,"MNL-RMP","MNL-RMP","24840","2011-10-20","2016-11-11 15:30:42",125,4
"employee804","REGULAR","1","2011-10-08","2",True,"MNL-PSD","MNL-PSD","41340","2011-10-08","2016-11-11 15:30:39",19,3
"employee1434","REGULAR","1","2011-10-01","2",True,"MNL-RMP","MNL-RMP","34560","2011-10-01","2016-11-11 15:30:42",81,3
"employee2007","REGULAR","1","2011-10-01","2",True,"MNL-RMP","MNL-RMP","24840","2011-10-01","2016-11-11 15:30:42",125,4
"employee792","REGULAR","1","2011-10-17","2",True,"MNL-RMP","MNL-RMP","24840","2011-10-17","2016-11-11 15:30:43",125,4
"employee821","REGULAR","1","2011-11-21","2",True,"MNL-RMP","MNL-RMP","24840","2011-11-21","2016-11-11 15:30:43",125,4
"employee904","PROBATIONARY","1","2016-06-02","2",True,"MNL-RMP","MNL-RMP","20000","2016-06-02","2016-11-11 15:30:43",152,10
"employee845","PROBATIONARY","1","2016-06-08","2",True,"MNL-RMP","MNL-RMP","12977.54","2016-06-08","2016-11-11 15:30:43",123,4
"employee786","PROBATIONARY","1","2016-02-24","2",True,"MNL-RMP","MNL-RMP","12977.54","2016-02-24","2016-11-11 15:30:43",123,4
"employee872","PROBATIONARY","1","2016-06-08","2",True,"MNL-RMP","MNL-RMP","12977.54","2016-06-08","2016-11-11 15:30:43",123,4
"employee2105","PROBATIONARY","1","2016-08-09","2",True,"MNL-RMP","MNL-RMP","12977.54","2016-08-09","2016-11-11 15:30:43",123,4
"employee810","PROBATIONARY","1","2016-08-09","2",True,"MNL-RMP","MNL-RMP","12977.54","2016-08-09","2016-11-11 15:30:43",123,4
"employee672","REGULAR","1","2011-10-04","2",True,"MNL-CSD","DOMESTIC","19440","2011-10-04","2016-11-11 15:30:32",93,4
"employee3104","REGULAR","1","2012-08-17","2",True,"MNL-SC","MSC","15000","2012-08-17","2016-11-11 15:30:44",130,4
"employee1399","REGULAR","1","2011-10-14","2",True,"MNL-SC","MSC","37800","2011-10-14","2016-11-11 15:30:44",109,3
"employee410","REGULAR","1","2011-10-01","2",True,"MNL-SC","MSC","23320","2011-10-01","2016-11-11 15:30:44",130,4
"employee193","REGULAR","1","2012-04-17","2",True,"MNL-SC","MSC","15900","2012-04-17","2016-11-11 15:30:44",132,4
"employee953","REGULAR","1","2011-10-12","2",True,"MNL-SC","MSC","19440","2011-10-12","2016-11-11 15:30:44",132,4
"employee1790","PROBATIONARY","1","2016-04-27","2",True,"MNL-SC","MSC","15000","2016-04-27","2016-11-11 15:30:45",132,4
"employee3008","REGULAR","1","2011-10-03","2",True,"MNL-RMP","MNL-RMP","41340","2011-10-03","2017-01-06 17:39:15",19,3
"employee406","REGULAR","1","2016-02-15","2",True,"SLPI-PW","PW","12","2016-09-15","2016-11-11 15:30:45",56,4
"employee3194","REGULAR","1","2011-10-20","2",True,"MNL-RMP","MNL-RMP","27871.75","2011-10-20","2017-11-16 08:16:19",125,4
"employee3008","REGULAR","1","2011-10-01","2",True,"MNL-RMP","MNL-RMP","44233.8","2011-10-01","2017-06-01 11:01:01",19,3
"employee1434","REGULAR","1","2011-10-01","2",True,"MNL-RMP","MNL-RMP","38016","2011-10-01","2017-06-01 17:06:35",81,3
"employee1456","REGULAR","1","2015-01-01","2",True,"SLPI-SS","SA","46200","2015-01-01","2016-11-11 15:30:45",155,11
"employee2081","SERVICE ENGAGEMENT","1","2011-10-01","2",True,"MNL-SC","MSC","21200","2011-10-01","2016-11-11 15:30:45",130,4
"employee1360","PROBATIONARY","4","2015-08-10","2",True,"MNL-RMP","MNL-RMP","12","2015-12-03","2016-09-29 11:51:56",183,4
"employee2174","REGULAR","1","2014-06-02","2",True,"SLPI-SS","SUPPORT","18000","2014-06-02","2016-11-11 15:30:45",154,4
"employee2476","REGULAR","1","2011-09-30","2",True,"SLPI-EO","SUPPORT","34560","2011-09-30","2016-11-11 15:30:45",79,3
"employee937","REGULAR","1","2011-10-01","2",True,"MNL-RMP","MNL-RMP","41340","2011-10-01","2017-01-12 14:47:48",109,3
"employee1915","PROBATIONARY","1","2018-06-16","2",True,"CEB-PSD","CEB-PSD","10521.66","2018-06-16","2018-09-01 10:20:36",100,4
"employee1982","REGULAR","1","2011-10-01","2",True,"SLPI-GM","SUPPORT","1","2011-10-01","2016-11-11 15:30:45",122,9
"employee2246","PROBATIONARY","1","2016-08-01","2",True,"SLPI-HR","SUPPORT","1","2016-08-01","2016-11-11 15:30:45",126,11
"employee3225","REGULAR","1","2011-10-15","2",True,"SLPI-SM","SUPPORT","30240","2011-10-15","2016-11-11 15:30:46",74,10
"employee167","REGULAR","1","2012-07-10","2",True,"MNL-PSD","MNL-PSD","12546.07","2012-07-10","2016-11-11 15:30:38",100,4
"employee1877","REGULAR","1","2012-04-02","2",True,"MNL-PSD","MNL-PSD","12546.07","2012-04-02","2016-11-11 15:30:39",100,4
"employee26","REGULAR","1","2011-10-11","2",True,"MNL-CSD","INTERNATIONAL","17280","2011-10-11","2016-12-27 11:09:01",94,4
"employee175","PROBATIONARY","1","2016-08-22","2",True,"MNL-PSD","MNL-PSD","12546.07","2016-08-22","2016-11-11 15:30:41",100,4
"employee932","REGULAR","1","2014-04-07","2",True,"SLPI-PW","SUPPORT","12546.07","2014-04-07","2016-11-11 15:30:45",56,4
"employee3188","REGULAR","1","2011-10-01","2",True,"MNL-SC","MSC","50387.75","2011-10-01","2017-11-16 09:34:09",177,18
"employee2482","REGULAR","1","2012-02-15","2",True,"SLPI-SS","SUPPORT","26208.55","2012-02-15","2017-11-16 10:20:28",61,18
"employee985","REGULAR","1","2012-04-01","2",True,"SLPI-QA","QA","41472","2012-04-01","2016-11-11 15:30:45",148,11
"employee1270","REGULAR","5","2015-04-22","2",True,"SKPI-CF","CF","1","2016-05-07","2016-10-27 09:18:24",13,4
"employee804","REGULAR","1","2011-10-08","2",True,"MNL-SC","MSC","41340","2011-10-08","2016-12-09 09:53:50",19,3
"employee263","REGULAR","1","2014-10-16","2",True,"CEB-PSD","CEB-PSD","10000","2014-10-16","2016-11-23 17:49:19",174,4
"employee491","PROBATIONARY","1","2016-06-01","2",True,"CEB-RMP","CEB-RMP","12000","2016-06-01","2016-11-23 17:42:15",183,4
"employee1243","REGULAR","1","2011-10-11","2",True,"CEB-RMP","CEB-RMP","20140","2011-10-11","2016-11-23 17:45:45",185,4
"employee303","REGULAR","1","2011-10-01","2",True,"CEB-PSD","CEB-PSD","23760","2011-10-01","2017-01-06 17:49:06",132,4
"employee726","REGULAR","1","2011-10-01","2",True,"MNL-GEM","MNL-GEM","30240","2011-10-01","2016-11-11 15:30:36",120,10
"employee726","REGULAR","1","2011-10-01","2",True,"MNL-GEM","MNL-GEM","30240","2011-10-01","2016-12-27 11:23:48",199,10
"employee752","REGULAR","1","2011-10-01","2",True,"MNL-GEM","MNL-GEM","30240","2011-10-01","2016-11-11 15:30:36",120,10
"employee752","REGULAR","1","2011-10-01","2",True,"MNL-GEM","MNL-GEM","30240","2011-10-01","2016-12-27 13:12:10",199,10
"employee442","REGULAR","1","2011-10-01","2",True,"CEB-PSD","CEB-PSD","0","2011-10-01","2016-11-23 17:43:47",19,3
"employee736","REGULAR","1","2011-10-15","2",True,"MNL-PSD","MNL-PSD","30240","2011-10-15","2016-12-27 13:18:45",199,10
"employee660","REGULAR","1","2015-12-11","2",True,"MNL-CSD","EQUIPMENT","12977.54","2015-12-11","2017-01-09 13:17:01",89,4
"employee1201","REGULAR","1","2011-10-01","2",True,"CEB-RMP","CEB-RMP","12190","2011-10-01","2016-11-23 17:45:24",83,4
"employee1472","REGULAR","1","2012-01-03","2",True,"MNL-PSD","MNL-PSD","24000","2012-01-03","2016-12-27 13:20:27",199,10
"employee1816","REGULAR","1","2011-10-12","2",True,"MNL-CSD","INTERNATIONAL","16960","2011-10-12","2017-01-09 13:18:12",94,4
"employee1113","REGULAR","1","2011-10-01","2",True,"CEB-PSD","CEB-PSD","21200","2011-10-01","2017-01-06 17:49:33",105,4
"employee804","REGULAR","1","2011-10-01","2",True,"MNL-SC","MSC","46021.75","2011-10-01","2017-11-16 09:33:33",19,3
"employee875","REGULAR","1","2011-10-08","2",True,"MNL-RMP","MNL-RMP","17047.75","2011-10-08","2017-11-15 15:47:21",124,4
"employee173","REGULAR","1","2011-10-25","2",True,"MNL-PSD","MNL-PSD","15000","2011-10-25","2016-12-27 13:22:39",199,4
"employee776","REGULAR","1","2011-10-01","2",True,"MNL-PSD","MNL-PSD","30240","2011-10-01","2016-12-27 13:23:35",199,10
"employee2174","CONTRACTUAL","1","2014-06-02","2",True,"SLPI-SS","SUPPORT","18000","2014-06-02","2017-01-09 13:22:27",154,4
"employee1456","CONTRACTUAL","1","2015-01-01","2",True,"SLPI-SS","SA","51200","2015-01-01","2017-01-18 11:25:14",155,11
"employee426","REGULAR","1","2011-10-01","2",True,"MNL-PSD","MNL-PSD","26500","2011-10-01","2016-12-27 14:00:24",199,10
"employee181","REGULAR","1","2011-12-15","2",True,"MNL-PSD","MNL-PSD","27000","2011-12-15","2016-12-27 14:13:03",19,10
"employee560","CONTRACTUAL","1","2011-10-08","2",True,"MNL-CBS","MNL-CBS","29680","2016-07-16","2017-01-09 13:24:22",95,10
"employee2278","PROBATIONARY","1","2018-06-16","2",True,"CEB-PSD","CEB-PSD","10000","2018-06-16","2018-07-02 09:11:49",100,4
"employee566","REGULAR","1","2011-10-01","2",False,"MNL-CBS","MNL-CBS","17839.83","2011-10-01","2018-12-13 17:55:05",83,4
"employee1399","REGULAR","1","2011-10-01","2",False,"MNL-SC","MSC","42779.83","2011-10-01","2018-12-14 18:30:46",109,3
"employee1115","CONTRACTUAL","1","2016-07-16","2",True,"CEB-GEM","CEB-GEM","28090","2016-07-16","2017-01-09 13:26:49",200,10
"employee803","REGULAR","1","2011-10-01","2",True,"MNL-PSD","MNL-PSD","30240","2011-10-01","2017-01-12 15:41:11",203,10
"employee2280","PROBATIONARY","1","2016-08-08","2",True,"SKPI-CF","CF","12977.15","2016-08-08","2016-12-09 15:19:33",13,14
"employee1230","PROBATIONARY","1","2016-03-17","2",True,"CEB-RMP","CEB-RMP","12000","2016-03-17","2017-01-06 17:59:58",183,4
"employee1208","REGULAR","1","2011-10-01","2",True,"CEB-RMP","CEB-RMP","20520","2011-10-01","2017-01-06 18:01:45",185,4
"employee985","CONTRACTUAL","1","2012-04-01","2",True,"SLPI-QA","QA","41472","2012-04-01","2017-01-09 13:23:25",148,11
"employee1753","REGULAR","1","2013-01-21","2",True,"MNL-CSD","EQUIPMENT","16200","2013-01-21","2017-01-09 13:19:58",44,4
"employee1301","REGULAR","2","2015-04-01","2",True,"SKPI-CP","CO","1","2016-02-23","2016-12-21 16:13:46",208,4
"employee2131","REGULAR","1","2011-11-06","2",True,"MNL-RMP","MNL-RMP","14047.7","2011-11-06","2016-11-11 15:30:43",123,4
"employee590","REGULAR","1","2011-10-12","2",True,"MNL-CBS","MNL-CBS","29680","2011-10-12","2017-01-09 14:29:25",199,10
"employee738","REGULAR","1","2011-10-01","2",True,"MNL-GEM","MNL-GEM","23320","2011-10-01","2017-01-09 14:35:57",157,4
"employee3232","REGULAR","1","2011-10-07","2",True,"MNL-PSD","MNL-PSD","26500","2011-10-07","2016-12-27 14:20:55",199,10
"employee1113","REGULAR","1","2011-10-01","2",True,"CEB-PSD","CEB-PSD","21200","2011-10-01","2016-11-23 17:50:14",105,4
"employee799","REGULAR","1","2016-03-07","2",True,"MNL-PSD","MNL-PSD","51000","2016-03-07","2016-12-27 14:22:51",177,18
"employee442","REGULAR","2","2011-10-01","2",True,"CEB-PSD","CEB-PSD","0","2016-09-15","2017-01-12 16:31:19",19,3
"employee1848","REGULAR","1","2011-10-01","2",True,"MNL-RMP","MNL-RMP","21200","2011-10-01","2017-01-09 16:28:12",171,4
"employee1816","REGULAR","1","2011-10-01","2",False,"MNL-CSD","INTERNATIONAL","19855.83","2011-10-01","2018-12-14 10:07:57",94,4
"employee748","REGULAR","1","2011-10-01","2",True,"MNL-PSD","MNL-PSD","26683.75","2011-10-01","2017-11-15 14:41:24",105,4
"employee1225","REGULAR","1","2015-04-13","2",True,"CEB-RMP","CEB-RMP","13721.66","2015-04-13","2018-09-04 17:23:25",183,4
"employee26","REGULAR","1","2011-10-01","2",False,"MNL-CSD","INTERNATIONAL","20533.54","2011-10-01","2018-10-23 13:07:33",93,4
"employee793","REGULAR","1","2012-01-03","2",True,"MNL-PSD","MNL-PSD","25000","2012-01-03","2017-01-09 16:04:11",203,10
"employee884","REGULAR","1","2011-10-10","2",True,"MNL-RMP","MNL-RMP","29680","2011-10-10","2017-01-09 16:34:32",152,10
"employee1125","REGULAR","1","2011-09-23","2",True,"SKPI-FM","FM","28080","2011-09-23","2016-12-09 16:41:12",66,14
"employee1274","PROBATIONARY","1","2016-06-01","2",True,"CEB-RMP","CEB-RMP","12000","2016-06-01","2017-01-06 18:03:54",183,4
"employee1270","REGULAR","5","2015-04-22","2",False,"SKPI-CF","CF","12977.15","2016-05-07","2016-12-21 17:17:16",13,4
"employee872","PROBATIONARY","1","2016-06-08","2",True,"MNL-RMP","MNL-RMP","12977.54","2016-06-08","2017-01-06 18:04:09",123,4
"employee442","REGULAR","2","2011-10-01","2",True,"CEB-PSD","CEB-PSD","0","2016-09-15","2017-01-12 16:38:26",19,3
"employee2131","REGULAR","1","2011-11-06","2",True,"MNL-RMP","MNL-RMP","16000.22","2011-11-06","2017-11-15 15:44:30",123,4
"employee1241","REGULAR","1","2011-10-01","2",True,"CEB-RMP","CEB-RMP","16650.48","2011-10-01","2017-11-08 09:16:08",229,4
"employee1472","REGULAR","1","2012-01-03","2",True,"MNL-PSD","MNL-PSD","24000","2012-01-03","2016-12-27 14:36:44",203,10
"employee426","REGULAR","1","2011-10-01","2",True,"MNL-PSD","MNL-PSD","26500","2011-10-01","2016-12-27 15:02:24",203,10
"employee3061","REGULAR","1","2011-09-29","2",True,"MNL-CSD","MNL-CSD","21600","2011-09-29","2017-01-11 15:13:16",89,4
"employee1200","REGULAR","1","2011-10-01","2",True,"CEB-RMP","CEB-RMP","26500","2011-10-01","2017-01-06 18:08:37",199,10
"employee776","REGULAR","1","2011-10-01","2",True,"MNL-PSD","MNL-PSD","30240","2011-10-01","2016-12-27 14:38:46",203,10
"employee211","REGULAR","1","2011-10-01","2",True,"SKPI-CA","CA","30000","2011-10-01","2016-12-12 16:21:55",19,15
"employee590","REGULAR","1","2011-10-01","2",True,"MNL-CBS","MNL-CBS","29680","2011-10-01","2017-01-12 14:50:16",199,10
"employee981","REGULAR","1","2011-10-11","2",True,"SKPI-CF","CF","23320","2011-10-11","2016-12-12 13:12:28",62,10
"employee1283","REGULAR","1","2011-10-01","2",False,"CEB-RMP","CEB-RMP","23713.4","2011-10-01","2018-09-04 15:00:51",229,10
"employee1202","REGULAR","1","2011-10-01","2",True,"CEB-RMP","CEB-RMP","21664.86","2011-10-01","2018-09-04 15:28:50",182,4
"employee1221","REGULAR","1","2011-10-02","2",True,"CEB-RMP","CEB-RMP","23672.06","2011-10-02","2018-09-04 15:32:14",185,4
"employee3176","REGULAR","1","2011-10-25","2",True,"SKPI-CF","CF","23760","2011-10-25","2016-12-22 07:50:18",62,10
"employee1005","REGULAR","1","2012-08-16","2",True,"SKPI-CF","CF","20988","2012-08-16","2016-12-12 13:16:56",62,10
"employee429","REGULAR","1","2011-10-01","2",True,"SKPI-CF","CF","15000","2011-10-01","2016-12-27 14:48:46",39,10
"employee1415","REGULAR","1","2015-10-22","2",True,"SKPI-CF","CF","12977.15","2015-10-22","2017-01-10 13:31:21",25,14
"employee1211","PROBATIONARY","1","2016-06-01","2",True,"CEB-RMP","CEB-RMP","12000","2016-06-01","2017-01-06 18:07:01",183,4
"employee1218","PROBATIONARY","1","2016-06-01","2",True,"CEB-RMP","CEB-RMP","12000","2016-06-01","2017-01-06 18:07:43",183,4
"employee2030","REGULAR","1","2011-11-16","2",True,"MNL-RMP","MNL-RMP","33195.75","2011-11-16","2017-11-16 10:15:31",194,10
"employee917","REGULAR","1","2011-10-21","2",True,"MNL-RMP","MNL-RMP","20235.75","2011-10-21","2017-11-15 15:53:24",124,4
"employee1852","REGULAR","1","2011-10-01","2",True,"MNL-RMP","MNL-RMP","26500","2011-10-01","2016-12-27 15:35:37",194,10
"employee90","REGULAR","1","2012-06-19","2",True,"MNL-PSD","MNL-PSD","17490","2012-06-19","2016-11-11 15:30:38",102,4
"employee3232","REGULAR","1","2011-10-07","2",True,"MNL-PSD","MNL-PSD","26500","2011-10-07","2016-12-27 15:05:57",203,10
"employee1213","PROBATIONARY","1","2016-06-06","2",True,"CEB-RMP","CEB-RMP","12000","2016-06-06","2017-01-06 18:12:20",183,4
"employee1434","REGULAR","1","2011-10-01","2",True,"MNL-RMP","MNL-RMP","34560","2011-10-01","2016-12-27 15:13:31",81,3
"employee3008","REGULAR","1","2011-10-03","2",True,"MNL-RMP","MNL-RMP","41340","2011-10-03","2016-12-27 15:10:58",19,3
"employee3008","REGULAR","1","2011-10-03","2",True,"MNL-RMP","MNL-RMP","41340","2011-10-03","2016-11-11 15:30:41",109,3
"employee1035","REGULAR","1","2015-06-10","2",True,"SKPI-CP","CP","12546.07","2015-06-10","2016-12-15 16:14:22",208,13
"employee1038","PROBATIONARY","1","2016-04-15","2",True,"SKPI-CP","CP","12546.07","2016-04-15","2016-12-15 16:15:18",208,13
"employee1200","REGULAR","1","2011-10-01","2",False,"CEB-RMP","CEB-RMP","30201.66","2011-10-01","2018-09-04 18:28:31",199,10
"employee1219","REGULAR","1","2011-10-01","2",True,"CEB-RMP","CEB-RMP","22675.66","2011-10-01","2018-09-04 15:39:17",185,4
"employee1191","REGULAR","1","2011-10-01","2",True,"CEB-RMP","CEB-RMP","23258.66","2011-10-01","2018-09-04 15:46:23",184,4
"employee874","REGULAR","1","2011-10-01","2",True,"MNL-RMP","MNL-RMP","26500","2011-10-01","2016-12-27 15:30:18",194,10
"employee365","REGULAR","2","2013-12-17","2",True,"MNL-CBS","MNL-CBS","12","2016-03-16","2016-09-29 11:51:56",100,4
"employee943","REGULAR","1","2011-10-17","2",True,"SKPI-CF","CF","15490","2011-10-17","2017-01-10 15:56:06",39,10
