idno,description,balance,refresh_accrual,year_updated,used,procyear
employee1032,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1032,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1032,VACATION LEAVE - REGULAR,108,TRUE,2019,27,2019
employee1033,SICK LEAVE,0,TRUE,2018,36,2018
employee1033,PATERNITY LEAVE,63,FALSE,2019,0,2019
employee1033,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee1033,SICK LEAVE,11.25,FALSE,2019,0,2019
employee1033,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1033,VACATION LEAVE - REGULAR,135,FALSE,2019,0,2019
employee1033,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1033,SOLO PARENT LEAVE,63,FALSE,2019,0,2019
employee1033,VACATION LEAVE - REGULAR,0,TRUE,2017,108,2017
employee1033,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1033,SICK LEAVE,0,TRUE,2017,103.5,2017
employee1033,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1036,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1036,SICK LEAVE,33.75,FALSE,2017,0,2017
employee1036,VACATION LEAVE - REGULAR,135,FALSE,2017,0,2017
employee1036,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1037,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1037,SOLO PARENT LEAVE,63,FALSE,2017,0,2017
employee1037,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1039,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1039,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1039,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1039,VACATION LEAVE - REGULAR,0,TRUE,2017,90,2017
employee1039,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1039,SICK LEAVE,81,FALSE,2017,54,2017
employee1039,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee1039,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1039,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1039,VACATION LEAVE - REGULAR,0,TRUE,2018,117,2018
employee1039,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1039,SICK LEAVE,0,TRUE,2018,9,2018
employee104,SICK LEAVE,36,TRUE,2017,0,2017
employee104,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee104,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee104,MAGNA CARTA FOR WOMEN,540,TRUE,2018,0,2018
employee104,SICK LEAVE,11.25,TRUE,2019,0,2019
employee104,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee104,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee104,SICK LEAVE,99,TRUE,2018,36,2018
employee104,VACATION LEAVE - REGULAR,117,TRUE,2019,18,2019
employee104,MAGNA CARTA FOR WOMEN,540,TRUE,2019,0,2019
employee1040,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1040,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1040,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1040,VACATION LEAVE - REGULAR,108,TRUE,2019,27,2019
employee1040,SICK LEAVE,0,TRUE,2018,81,2018
employee1040,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1040,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee1040,SICK LEAVE,2.25,TRUE,2019,9,2019
employee1040,VACATION LEAVE - REGULAR,0,TRUE,2017,108,2017
employee1040,PATERNITY LEAVE,0,TRUE,2017,63,2017
employee1040,SICK LEAVE,63,TRUE,2017,54,2017
employee1040,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1041,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1041,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1041,VACATION LEAVE - REGULAR,126,TRUE,2019,9,2019
employee1041,SICK LEAVE,126,TRUE,2017,0,2017
employee1041,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1041,VACATION LEAVE - REGULAR,0,TRUE,2017,117,2017
employee1041,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1041,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1041,SICK LEAVE,0,TRUE,2018,18,2018
employee1041,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1041,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee1041,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1042,VACATION LEAVE - REGULAR,0,TRUE,2017,117,2017
employee1042,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee1042,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1042,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1042,SICK LEAVE,135,TRUE,2017,0,2017
employee1042,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1042,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1042,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1042,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee1042,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1043,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1043,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1043,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1043,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee1043,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee1043,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1043,SICK LEAVE,0,TRUE,2018,94.5,2018
employee1043,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1043,VACATION LEAVE - REGULAR,0,TRUE,2017,63,2017
employee1043,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1043,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1043,SICK LEAVE,13.5,TRUE,2017,108,2017
employee1044,VACATION LEAVE - REGULAR,45,TRUE,2019,90,2019
employee1044,VACATION LEAVE - REGULAR,0,TRUE,2017,72,2017
employee1044,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1044,SICK LEAVE,117,TRUE,2017,18,2017
employee1044,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1044,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1044,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1044,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1044,SICK LEAVE,0,TRUE,2018,36,2018
employee1044,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1044,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee1044,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1045,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1045,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1045,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1045,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1045,SICK LEAVE,99,TRUE,2017,36,2017
employee1045,SICK LEAVE,0,TRUE,2018,76.5,2018
employee1045,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1045,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee1045,VACATION LEAVE - REGULAR,108,TRUE,2019,27,2019
employee1045,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1045,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1046,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1046,VACATION LEAVE - REGULAR,117,TRUE,2019,18,2019
employee1046,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1046,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1046,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee1046,VACATION LEAVE - REGULAR,0,TRUE,2017,90,2017
employee1046,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1046,PATERNITY LEAVE,9,TRUE,2017,54,2017
employee1046,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1046,SICK LEAVE,108,TRUE,2017,27,2017
employee1046,SICK LEAVE,0,TRUE,2018,9,2018
employee1046,SICK LEAVE,10,TRUE,2016,0,2016
employee1046,VACATION LEAVE - REG LESS THAN A YR,10,TRUE,2016,0,2016
employee1047,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1047,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1047,SICK LEAVE,0,TRUE,2018,45,2018
employee1047,VACATION LEAVE - REGULAR,4.5,TRUE,2017,90,2017
employee1047,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1047,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1047,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee1047,SICK LEAVE,135,TRUE,2017,0,2017
employee1047,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1047,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1047,VACATION LEAVE - REGULAR,108,TRUE,2019,27,2019
employee1047,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1048,VACATION LEAVE - REGULAR,0,TRUE,2017,45,2017
employee1048,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1048,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1048,VACATION LEAVE - REGULAR,126,TRUE,2019,9,2019
employee1048,SICK LEAVE,126,TRUE,2017,9,2017
employee1048,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1048,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1048,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1048,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1048,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1048,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee1048,SICK LEAVE,0,TRUE,2018,18,2018
employee1049,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1049,VACATION LEAVE - REGULAR,126,TRUE,2019,9,2019
employee1049,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1049,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1049,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1049,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1049,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1049,SICK LEAVE,0,TRUE,2018,72,2018
employee1049,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee1049,SICK LEAVE,72,TRUE,2017,45,2017
employee1049,VACATION LEAVE - REGULAR,0,TRUE,2017,72,2017
employee105,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee105,VACATION LEAVE - REGULAR,0,TRUE,2017,30,2017
employee105,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee105,SICK LEAVE,0,TRUE,2017,90,2017
employee105,SICK LEAVE,4.5,TRUE,2018,130.5,2018
employee105,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee105,MAGNA CARTA FOR WOMEN,540,TRUE,2018,0,2018
employee105,SICK LEAVE,2.25,TRUE,2019,9,2019
employee105,MAGNA CARTA FOR WOMEN,540,TRUE,2019,0,2019
employee105,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee105,VACATION LEAVE - REGULAR,90,TRUE,2019,45,2019
employee1050,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee1050,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee1050,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1050,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1050,SICK LEAVE,0,TRUE,2018,36,2018
employee1050,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1050,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1050,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1050,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1050,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1050,VACATION LEAVE - REGULAR,9,TRUE,2017,117,2017
employee1050,SICK LEAVE,99,TRUE,2017,0,2017
employee1051,SICK LEAVE,2.25,TRUE,2019,0,2019
employee1051,VACATION LEAVE - REG LESS THAN A YR,0,FALSE,2017,27,2017
employee1051,VACATION LEAVE - REGULAR,117,TRUE,2019,9,2019
employee1051,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1051,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1051,VACATION LEAVE - REGULAR,9,TRUE,2017,81,2017
employee1051,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1051,SICK LEAVE,36,FALSE,2017,90,2017
employee1051,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1051,SICK LEAVE,10,TRUE,2016,0,2016
employee1051,SICK LEAVE,0,TRUE,2018,49.5,2018
employee1051,VACATION LEAVE - REG LESS THAN A YR,10,TRUE,2016,0,2016
employee1051,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee1051,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1052,VACATION LEAVE - REGULAR,0,TRUE,2017,126,2017
employee1052,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1052,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1052,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1052,SICK LEAVE,135,TRUE,2017,0,2017
employee1052,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee1052,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1052,VACATION LEAVE - REGULAR,117,TRUE,2019,18,2019
employee1052,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1052,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1052,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1053,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1053,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1053,SICK LEAVE,72,TRUE,2017,54,2017
employee1053,VACATION LEAVE - REGULAR,126,TRUE,2019,9,2019
employee1053,VACATION LEAVE - REGULAR,0,TRUE,2017,81,2017
employee1053,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1053,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1053,SICK LEAVE,2.25,TRUE,2019,9,2019
employee1053,SICK LEAVE,0,TRUE,2018,54,2018
employee1053,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1053,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee1053,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1054,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1054,SICK LEAVE,0,TRUE,2018,99,2018
employee1054,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1054,VACATION LEAVE - REGULAR,126,TRUE,2019,9,2019
employee1054,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1054,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1054,SICK LEAVE,63,FALSE,2017,63,2017
employee1054,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1054,VACATION LEAVE - REGULAR,0,TRUE,2017,90,2017
employee1054,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1054,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee1054,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1055,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1055,SICK LEAVE,135,FALSE,2017,0,2017
employee1055,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1055,VACATION LEAVE - REGULAR,0,TRUE,2017,99,2017
employee1055,VACATION LEAVE - REGULAR,0,TRUE,2018,117,2018
employee1055,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee1055,SICK LEAVE,0,TRUE,2018,72,2018
employee1055,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1055,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1055,VACATION LEAVE - REG LESS THAN A YR,0,FALSE,2017,54,2017
employee1055,SICK LEAVE,2.25,TRUE,2019,9,2019
employee1055,VACATION LEAVE - REGULAR,117,TRUE,2019,18,2019
employee1055,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1056,VACATION LEAVE - REGULAR,0,TRUE,2017,99,2017
employee1056,VACATION LEAVE - REGULAR,117,TRUE,2019,18,2019
employee1056,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1056,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1056,SICK LEAVE,72,TRUE,2017,18,2017
employee1056,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1056,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1056,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1056,SICK LEAVE,0,TRUE,2018,36,2018
employee1056,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1056,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1056,VACATION LEAVE - REGULAR,0,TRUE,2018,126,2018
employee1057,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1057,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1057,VACATION LEAVE - REGULAR,99,TRUE,2019,36,2019
employee1057,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1057,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1057,SICK LEAVE,0,TRUE,2018,9,2018
employee1057,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1057,VACATION LEAVE - REGULAR,0,TRUE,2018,126,2018
employee1057,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1057,VACATION LEAVE - REGULAR,0,TRUE,2017,54,2017
employee1057,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1057,SICK LEAVE,9,TRUE,2017,108,2017
employee1058,SICK LEAVE,0,TRUE,2018,72,2018
employee1058,SOLO PARENT LEAVE,63,TRUE,2017,0,2017
employee1058,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1058,SICK LEAVE,81,FALSE,2017,54,2017
employee1058,VACATION LEAVE - REGULAR,126,TRUE,2019,0,2019
employee1058,VACATION LEAVE - REGULAR,0,TRUE,2017,108,2017
employee1058,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1058,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1058,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1058,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee1058,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1058,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1059,VACATION LEAVE - REGULAR,0,TRUE,2017,72,2017
employee1059,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1059,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1059,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1059,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1059,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee1059,SICK LEAVE,99,TRUE,2017,36,2017
employee1059,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee1059,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1059,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1059,SICK LEAVE,0,TRUE,2018,63,2018
employee1059,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee106,VACATION LEAVE - REGULAR,0,TRUE,2017,94.5,2017
employee106,SICK LEAVE,11.25,TRUE,2019,0,2019
employee106,SICK LEAVE,67.5,TRUE,2017,49.5,2017
employee106,VACATION LEAVE - REGULAR,27,TRUE,2018,108,2018
employee106,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee106,SICK LEAVE,121.5,TRUE,2018,13.5,2018
employee106,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee106,MAGNA CARTA FOR WOMEN,540,TRUE,2018,0,2018
employee106,MAGNA CARTA FOR WOMEN,540,TRUE,2019,0,2019
employee106,VACATION LEAVE - REGULAR,112.5,TRUE,2019,22.5,2019
employee106,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1060,SICK LEAVE,0,TRUE,2018,112.5,2018
employee1060,SICK LEAVE,2.25,TRUE,2019,9,2019
employee1060,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee1060,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1060,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1060,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1060,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1060,SICK LEAVE,0,TRUE,2017,99,2017
employee1060,VACATION LEAVE - REGULAR,126,TRUE,2019,9,2019
employee1060,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1060,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1061,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee1061,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1061,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1061,SICK LEAVE,135,TRUE,2017,0,2017
employee1061,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1061,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1061,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1061,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1061,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee1061,VACATION LEAVE - REGULAR,0,TRUE,2017,72,2017
employee1062,VACATION LEAVE - REGULAR,108,TRUE,2019,27,2019
employee1062,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1062,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1062,VACATION LEAVE - REGULAR,0,TRUE,2017,99,2017
employee1062,SICK LEAVE,2.25,TRUE,2019,9,2019
employee1062,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1062,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1062,SICK LEAVE,36,TRUE,2017,63,2017
employee1062,SICK LEAVE,0,TRUE,2018,45,2018
employee1062,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1062,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1062,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee1063,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1063,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1063,VACATION LEAVE - REGULAR,27,TRUE,2017,36,2017
employee1063,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1063,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1063,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee1063,VACATION LEAVE - REGULAR,63,TRUE,2018,72,2018
employee1063,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1063,SICK LEAVE,108,TRUE,2017,18,2017
employee1063,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1063,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1064,VACATION LEAVE - REG LESS THAN A YR,10,TRUE,2016,0,2016
employee1064,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1064,VACATION LEAVE - REGULAR,13.5,TRUE,2017,117,2017
employee1064,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1064,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1064,VACATION LEAVE - REGULAR,130.5,TRUE,2019,4.5,2019
employee1064,SICK LEAVE,10,TRUE,2016,0,2016
employee1064,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1064,SICK LEAVE,117,TRUE,2017,18,2017
employee1064,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1064,VACATION LEAVE - REGULAR,9,TRUE,2018,126,2018
employee1064,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1065,VACATION LEAVE - REGULAR,0,TRUE,2017,99,2017
employee1065,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee1065,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1065,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1065,SICK LEAVE,135,TRUE,2017,0,2017
employee1065,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1065,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1065,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee1065,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1065,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1066,SICK LEAVE,0,TRUE,2018,27,2018
employee1066,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee1066,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1066,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1066,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1066,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1066,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee1066,VACATION LEAVE - REGULAR,0,TRUE,2017,36,2017
employee1066,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1066,SICK LEAVE,99,TRUE,2017,18,2017
employee1066,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1066,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1067,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1067,SICK LEAVE,63,TRUE,2017,54,2017
employee1067,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee1067,VACATION LEAVE - REGULAR,2.25,TRUE,2017,76.5,2017
employee1067,SICK LEAVE,0,TRUE,2018,135,2018
employee1067,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1067,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1067,SICK LEAVE,10,TRUE,2016,0,2016
employee1067,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1067,VACATION LEAVE - REG LESS THAN A YR,10,TRUE,2016,0,2016
employee1067,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1067,VACATION LEAVE - REG LESS THAN A YR,0,TRUE,2017,2.25,2017
employee1067,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee1067,SICK LEAVE,2.25,TRUE,2019,9,2019
employee1068,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1068,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1068,SICK LEAVE,24.75,TRUE,2017,40.5,2017
employee1068,VACATION LEAVE - REGULAR,135,TRUE,2019,0,2019
employee1068,VACATION LEAVE - REGULAR,0,TRUE,2017,45,2017
employee1068,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1068,VACATION LEAVE - REGULAR,120,TRUE,2016,0,2016
employee1068,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1068,PATERNITY LEAVE,63,TRUE,2018,0,2018
employee1068,VACATION LEAVE - REGULAR,2.25,TRUE,2018,85.5,2018
employee1068,SICK LEAVE,0,TRUE,2018,31.5,2018
employee1068,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1069,PATERNITY LEAVE,63,TRUE,2019,0,2019
employee1069,VACATION LEAVE - REGULAR,0,TRUE,2018,135,2018
employee1069,VACATION LEAVE - REGULAR,81,TRUE,2019,54,2019
employee1069,SICK LEAVE,11.25,TRUE,2019,0,2019
employee1069,VACATION LEAVE - REGULAR,0,TRUE,2017,9,2017
employee1069,SOLO PARENT LEAVE,63,TRUE,2019,0,2019
employee1069,SICK LEAVE,63,FALSE,2017,63,2017
employee1069,SOLO PARENT LEAVE,63,TRUE,2018,0,2018
employee1069,PATERNITY LEAVE,63,TRUE,2017,0,2017
employee1069,SICK LEAVE,0,TRUE,2018,90,2018
